PAC,long,lat
3820988238452013,-38.452012999700116,-3.8209882002452105
3792588838473388,-38.47338799975631,-3.7925887998331973
3810330438449018,-38.4487789998509,-3.8089985997055464
3810330438449018,-38.44879199955108,-3.809691500362419
3810330438449018,-38.44901800008057,-3.8103304003276435
3807841538463290,-38.46328999993352,-3.807841499585493
3807815338467209,-38.46720899989538,-3.8078152996363315
3807809538466464,-38.466838999919844,-3.8078124002220193
3807811738465743,-38.46646399971377,-3.807809499908444
3807811738465743,-38.465742999739575,-3.8078116996501876
3807837238464711,-38.46541099971785,-3.80781509998684
3807837238464711,-38.46471099981272,-3.80783719992678
3807537838470693,-38.47095700006548,-3.807517199559072
3807535038470413,-38.47069299958224,-3.8075378003291576
3807668338469507,-38.470413000159795,-3.8075349998403
3807668338469507,-38.46982700011591,-3.8076366996738784
3807765538468828,-38.469506999748205,-3.807668300051944
3807765538468828,-38.46882799991221,-3.8077654996779984
3807844938468637,-38.46863700009743,-3.807844899922145
3807853138468335,-38.46833499966044,-3.807853099940587
3807831038467568,-38.46793600014627,-3.8078493003048948
3807523638471224,-38.47143799976385,-3.8074994001771074
3807509038471225,-38.471223999787696,-3.8075236000340738
3807477738471286,-38.47122499983385,-3.80750900043995
3807841538463290,-38.46401099990766,-3.8078438000512733
3807841538463290,-38.46328999993352,-3.807841499585493
3823623238465541,-38.465541000316875,-3.8236232003503687
3823638238465513,-38.465512999924954,-3.8236382001427955
3823658738465849,-38.465849000131186,-3.823658700188844
3832725038461490,-38.461489999663684,-3.8327249995590478
3811187538449067,-38.4490669996423,-3.811187500103017
3811188638449096F,-38.44909600008032,-3.811188599973889
3811202738449079,-38.44907900019564,-3.8112027004441984
3811169038449081,-38.44908100028789,-3.811169000149164
3811188638449096,-38.44909600008032,-3.811188599973889
3811394238424942,-38.424941999573605,-3.8113942002820522
3805774838442586,-38.441965000384414,-3.806351699771085
3809313138438768,-38.438375000305996,-3.8093807000591937
3809420438437973,-38.43758399980169,-3.8094762997913563
3809380738438375,-38.437972999754095,-3.809420399731607
3807999138463438F,-38.46342900004828,-3.807998600355063
3792600738473392,-38.47338799975631,-3.7925887998331973
3792529638472692,-38.473032999573206,-3.792558599699589
3793959838473336,-38.4734420004479,-3.7927274995744256
3793959838473336,-38.47339400003301,-3.7931753997248734
3793959838473336,-38.47334699966427,-3.7937756000638387
3795048338473250,-38.47333600005629,-3.7939598001046306
3795048338473250,-38.47328500040243,-3.79450100042078
3795048338473250,-38.47324999968771,-3.795048299939026
3795239138473316,-38.47331600003332,-3.795239100104311
3795306738474125,-38.4735469998941,-3.795241500394866
3795306738474125,-38.47412499956903,-3.795306700343872
3795140238474136,-38.47413600007627,-3.7951401998602705
3795226838474940,-38.47443799961394,-3.795187700252143
3795226838474940,-38.47494000028075,-3.795226800076705
3795271938475632,-38.47533999984108,-3.795255299592327
3795491938475756,-38.47563199981687,-3.7952719001780224
3807694438474704,-38.474928999773454,-3.805181000103005
3807694438474704,-38.47486699961229,-3.805789699934678
3792727538473442,-38.473391999940816,-3.7926006996625006
3809726338456179,-38.45618499963797,-3.809724900283868
3809889738455388,-38.45615299996092,-3.809737399960966
3809737438456153,-38.45617900026059,-3.8097262996290056
3820673238422020,-38.42188899997734,-3.821047399917518
3826034938464087,-38.464246999999034,-3.8260912997736227
3826421638465296,-38.465282000064235,-3.826416800394952
3821995338452547,-38.45273999995101,-3.8223726004151217
3821995338452547,-38.45254700004398,-3.8219952997432642
3807848538461900F,-38.461899999685215,-3.807848499908289
3807848538461900,-38.461899999685215,-3.807848499908289
3807846338461877,-38.46187899961609,-3.807825300097477
3807781538461649,-38.461877000423215,-3.8078463001665455
3807999138463438,-38.46516800020299,-3.808006400175202
3807999138463438,-38.464709999766626,-3.8080224998384438
3807999138463438,-38.46416599986094,-3.808020999769269
3807743438470854,-38.47046599990591,-3.8077914001529507
3807953638474470,-38.47470400018943,-3.8076944001763877
3813224038436445,-38.436319999967964,-3.812613699862311
3814066638436601,-38.43652500042839,-3.813851300097383
3814187938436617,-38.43660100033583,-3.8140665995938434
3807837738463278F,-38.46328999993352,-3.807841499585493
3807745438471405,-38.47085399981222,-3.807743399738058
3807889238469677,-38.467586000193705,-3.8079537997280113
3807889238469677,-38.46858300030516,-3.807983499838599
3818574638450734,-38.450723999612876,-3.8185795999685297
3818488238450906,-38.45073400007402,-3.8185745997379286
3818874838450866,-38.45124999958779,-3.819616000278131
3816207838437190,-38.436936999642796,-3.8153160996582187
3812436138424010,-38.42399499996924,-3.8121317001178454
3809313138438768,-38.43903800030341,-3.8092555000412744
3806726938441561,-38.439514999817334,-3.809075099636118
3806726938441561,-38.43994699995403,-3.808579100145323
3806726938441561,-38.44108000004195,-3.8072779996799113
3806726938441561,-38.44156099974032,-3.8067268996266534
3805444438443340,-38.44258900038204,-3.805773700096154
3805311938443959,-38.443339999940974,-3.805444399839132
3805302038444899,-38.44497799993468,-3.8049939995733553
3805302038444899,-38.44665099974378,-3.8053728003144442
3805302038444899,-38.445203000418076,-3.8053129000702484
3805302038444899,-38.44489899988889,-3.8053020002870426
3806354038441962,-38.44173499967047,-3.806565400272973
3806212538441787,-38.441962000246065,-3.8063540002368654
3812436138424010,-38.42379099955497,-3.81242170000138
3805673438449097,-38.44942099977925,-3.8057005996029147
3805673438449097,-38.449097000126415,-3.805673399607656
3805311938443959,-38.44458199965953,-3.805305299899601
3805311938443959,-38.443958999708,-3.805311900024094
3825598738434526,-38.4345480000901,-3.825597000001494
3819083038432908,-38.4329160003731,-3.8190906001510143
3818833238438101,-38.438107999684405,-3.818823399879932
3819487738438341,-38.438107999684405,-3.818823399879932
3819060838437726,-38.43810100026093,-3.818833199792266
3819060838437726,-38.437726000054795,-3.819060800215709
3812632038449567,-38.44956700021686,-3.812632000166616
3812669438449404,-38.44951899980197,-3.813190499841653
3812669438449404,-38.44940599998688,-3.812674399603793
3810665038429688,-38.4299490002461,-3.8106255002665534
3830783938461927,-38.46192800007708,-3.830755600290672
3830570438461972,-38.46192499993873,-3.8307419000186087
3830570438461972,-38.462075999707565,-3.8305926997932147
3830876138462532,-38.462538000328436,-3.8308797004377766
3830592738462076,-38.46253200005174,-3.830876099552313
3830879738462538,-38.463215000072125,-3.829603899700146
3830879738462538,-38.46296000000393,-3.830209000444995
3830879738462538,-38.46261500028197,-3.8307629999124515
3817494438452217,-38.45214699958433,-3.817176299646462
3807591538460769,-38.460401999852365,-3.8074979001079328
3807591538460769,-38.46076899968955,-3.8075914997478435
3819577238422814,-38.422814000365804,-3.819577199927778
3819669338422818,-38.42281799965093,-3.819669300397834
3819569538422814,-38.42274199974344,-3.819559199997059
3819569538422814,-38.422814000365804,-3.8195694999324132
3810654838430003,-38.43000300003837,-3.8106548001788383
3811435338424679,-38.42441100026741,-3.8115139998711243
3811448138424683,-38.42467900003578,-3.811435300198923
3811489438424733,-38.42468300022023,-3.8114481002496063
3809255538439038,-38.439514999817334,-3.809075099636118
3824523238466689,-38.46555400001705,-3.824929599621271
3824455738466768,-38.466689000197164,-3.82452319958594
3824385638466944,-38.46676800024295,-3.824455700070473
3833382738461932,-38.46134300007935,-3.8330278003926423
3810932838427846,-38.428388000205985,-3.810853199615451
3810932838427846,-38.42672900014321,-3.811098600320122
3810853238428388,-38.42877099988169,-3.810797400279739
3810853238428388,-38.428388000205985,-3.810853199615451
3810715638429327,-38.429331999672,-3.8107149998973
3820867738438822,-38.43912499981883,-3.82171070028852
3822118838438235,-38.43901900032654,-3.821909099725133
3822118838438235,-38.43864700025881,-3.822008599816968
3823301438438430,-38.43819900028359,-3.8221845998393746
3822184638438199,-38.438235000145085,-3.8221188000425173
3821909138439019,-38.43912499981883,-3.82171070028852
3826293438464619,-38.46466799962843,-3.8262052996348075
3826304938464623,-38.46461900006676,-3.8262933999204165
3828104438463824,-38.46408199958455,-3.827515199966456
3826297438464608,-38.464608999605616,-3.8263102001555467
3807849438467941,-38.46833499966044,-3.807853099940587
3807875538462197,-38.46254499975191,-3.8079264999079783
3807875538462197,-38.4621969998916,-3.807875500254113
3807850638461923,-38.461922999846536,-3.807850599825258
3807670638461140,-38.46113999971118,-3.8076705996184046
3807171838458807,-38.459058999972854,-3.8072280000720866
3807064638458392,-38.45880700004295,-3.807171799638809
3806562738455980,-38.456413000259715,-3.806657099645406
3806349438454985,-38.45598000007692,-3.8065626996088326
3806349438454985,-38.45532999977962,-3.806424400065964
3806162038453783,-38.45498500005766,-3.806349400204624
3806162038453783,-38.454195999645606,-3.8062273001497147
3805858138451945,-38.4537830003851,-3.8061620003759913
3809713838435902,-38.436235999691576,-3.8096659002610522
3809890838434727,-38.435901999577595,-3.809713799951851
3809890838434727,-38.4351869998801,-3.809837400075878
3810132538433188,-38.4347270002508,-3.809890800020355
3810132538433188,-38.43397199960805,-3.8100185001536033
3810132538433188,-38.43318800032591,-3.810132500014845
3810315338431945,-38.43276699979714,-3.8102012001252206
3810315338431945,-38.43194499966194,-3.8103152998111796
3810436138431081,-38.431629000377995,-3.8103716000692316
3810549638430339,-38.43108100028792,-3.8104361003457257
3810549638430339,-38.4303390002446,-3.8105496001838333
3810549638430339,-38.4303390002446,-3.8105496001838333
3810797438428771,-38.42877099988169,-3.810797400279739
3811166438426332,-38.42633199982191,-3.8111664002091743
3811278238425578,-38.425578000124574,-3.8112782003286156
3811355538425147,-38.425175000425895,-3.8113500004021716
3811355538425147,-38.425147000033974,-3.8113554997564734
3811435338424679,-38.42467900003578,-3.811435300198923
3812123438423994,-38.424077000153375,-3.811810199680906
3812436138424010,-38.42388200015415,-3.8141542996811495
3820673238422020F,-38.422135999676584,-3.8202627000634948
3807986938463208,-38.46254499975191,-3.8079264999079783
3807986938463208,-38.46320799974933,-3.8079869001752513
3808310738464480,-38.464479999952005,-3.8083107001785947
3809558238465199,-38.46466300029721,-3.8086151000068185
3809558238465199,-38.46501799958099,-3.8092693999627727
3809892438465370FL,-38.465198999833945,-3.809558200150775
3807683938468333,-38.468359999914014,-3.8076842000657507
3807649838468837,-38.46882899995836,-3.807749200365265
3807950038461685,-38.46164000028574,-3.8078090997101413
3807950038461685,-38.461684999662964,-3.807950000092376
3806697038458205,-38.4582050001606,-3.806696999866631
3805110338457380,-38.45804900016117,-3.8064133995587213
3805110338457380,-38.45771800018554,-3.80577010011001
3805110338457380,-38.45737999988705,-3.8051102999003774
3804826538457229FL,-38.45722900011822,-3.804826499942976
3806581638454978,-38.454977999734865,-3.806581599760989
3808301538455796,-38.4550939996883,-3.806809999681718
3808301538455796,-38.4553479997104,-3.8073537999378573
3808301538455796,-38.45564299982453,-3.8079815995711215
3809419338456313,-38.45579599968562,-3.808301500114112
3809419338456313,-38.45612400042222,-3.8089722999316677
3809419338456313,-38.4563130001448,-3.8094192998607355
3809724938456185,-38.45618499963797,-3.809724900283868
3810718638456457,-38.456248999891386,-3.809991399983062
3810718638456457,-38.45645699959084,-3.810718599883444
3810673338456687,-38.45668700030478,-3.8106733001326347
3810956538456798,-38.45679800002762,-3.8109565002422414
3811234138456911,-38.456910999842705,-3.8112341002734524
3810796338459311,-38.4593109999027,-3.8107963004088674
3809975338435890,-38.43588999992352,-3.8099753003198202
3810205638435922,-38.435921999600566,-3.8102055996087074
3810205638435922,-38.435921999600566,-3.8102055996087074
3813851338436525,-38.43652500042839,-3.813851300097383
3817828638437754,-38.43742799980231,-3.816870899772141
3817828638437754,-38.437633000262736,-3.817473399677624
3818481538437989,-38.43787799986973,-3.818146900159263
3818481538437989,-38.43798899959262,-3.818481500121095
3818481538437989,-38.43798899959262,-3.818481500121095
3820867738438822,-38.43846499995976,-3.8198498995531622
3820867738438822,-38.438723000166306,-3.820530199808843
3820871938438689,-38.438822000235064,-3.82086770008425
3821461838436756,-38.438689000397005,-3.8208718999181883
3821461838436756,-38.43799399982316,-3.821092400194061
3821461838436756,-38.43726600042555,-3.821295299838198
3821520338436522FL,-38.436756000289165,-3.8214618003217993
3817801538437626,-38.437754000446716,-3.817828600409541
3818436538435285,-38.43762599993988,-3.817801500239
3818436538435285,-38.43702700019588,-3.8179800003766786
3818436538435285,-38.436343000129284,-3.818154500329854
3818436538435285,-38.43564100013202,-3.8183439002507384
3819020338433090,-38.43528499990276,-3.8184364998445517
3819020338433090,-38.434783000135326,-3.8185766996548978
3819020338433090,-38.43424999983756,-3.81873230035535
3819020338433090,-38.43355400011694,-3.818913899556776
3819020338433090,-38.43309000030325,-3.81902030014669
3819090638432916,-38.4329160003731,-3.8190906001510143
3819575538431496,-38.43149599964062,-3.819575500209112
3818096338435164,-38.43516399971878,-3.818096299804324
3817732938435036FL,-38.43503600011127,-3.8177328999533415
3819065338433068,-38.43306800018803,-3.819065300423233
3819065338433068,-38.43306800018803,-3.819065300423233
3823618738434038,-38.434037999953716,-3.8236187001428448
3823998438434266,-38.434265999676086,-3.8239984002059373
3825320238434490,-38.434490000113385,-3.825320200366889
3823390438433734,-38.433734000323795,-3.8233904000468897
3823541838432874,-38.433455000048184,-3.8234467003049417
3823541838432874,-38.432874000234904,-3.823541800014027
3822958738435274,-38.43527400029484,-3.8229587002837206
3818111338432569,-38.43285900044248,-3.819036700183517
3818111338432569,-38.43269400002805,-3.8184584001350004
3820833738438871,-38.438822000235064,-3.82086770008425
3820573638439721,-38.438870999796734,-3.8208337003149495
3820573638439721,-38.43947899995584,-3.820638300117423
3809956538434714,-38.43472500015861,-3.809897199596037
3810483138431114,-38.431084999573045,-3.8104417004240645
3812623438431398,-38.431114000011064,-3.810483099815144
3812623438431398,-38.43120699980318,-3.8111619000016503
3812623438431398,-38.43130699991809,-3.8119029998235305
3812623438431398,-38.43139799961796,-3.8126233999499277
3830755638461928,-38.46192800007708,-3.830755600290672
3830741938461925,-38.46192499993873,-3.8307419000186087
3810625538429949,-38.4299490002461,-3.8106255002665534
3812155738425327,-38.42506399980368,-3.8117069997781527
3812155738425327,-38.42532700024083,-3.8121557003252633
3813437938425591,-38.42559099982475,-3.813437899739256
3814817738425861,-38.42570799982428,-3.8147290995682397
3809763438435859,-38.435901999577595,-3.809713799951851
3807749238468829,-38.46882799991221,-3.8077654996779984
3810441738431085,-38.43108100028792,-3.8104361003457257
3811400638424944,-38.424941999573605,-3.8113942002820522
3807809138461640,-38.46164899980147,-3.8077815004158424
3825200638464784,-38.464772999973945,-3.8252054001090983
3805372838446651,-38.4466739999051,-3.8053738003605417
3805372838446651,-38.44667599999735,-3.805351900070093
3805372838446651,-38.44665099974378,-3.8053728003144442
3805377238446697,-38.44669700006648,-3.8053771997978743
3805351938446676,-38.446699000158674,-3.8053533003144935
3807896638470064,-38.47006300020723,-3.807851500046638
3807841338470063,-38.47006300020723,-3.807851500046638
3807841338470063,-38.46967700039323,-3.8078891996268
3818579638450724,-38.45086599986598,-3.818874799732157
3831313738462305,-38.46229800005261,-3.8313089000856166
3829758438458307,-38.45804299988447,-3.829803700280479
3820988238452013,-38.45254700004398,-3.8219952997432642
3819960338453227,-38.45174499993175,-3.82045350022878
3819481138422273,-38.422255999814524,-3.81986369965
3807670638461140,-38.46164899980147,-3.8077815004158424
3807670638461140,-38.46113999971118,-3.8076705996184046
3821772638421692,-38.421691999885866,-3.821772599725648
3818146938437878,-38.43787799986973,-3.818146900159263
3805858138451945,-38.45194500016157,-3.805858099671525
3822343438422686,-38.42268599985897,-3.822343400327611
3822118738426049,-38.42574499973193,-3.8223353999587175
3823259738424646,-38.423007000272776,-3.821606299790858
3823259738424646,-38.42361200029353,-3.822149699848694
3823259738424646,-38.42421600026813,-3.8226991001832857
3823259738424646,-38.424646000312634,-3.823259699775292
3822916938424845,-38.424844999596985,-3.8229168997950183
3822926538424977,-38.424977000288266,-3.8229265000578607
3821334038421808,-38.4218079998393,-3.821334000363777
3821506738422698,-38.422406000436524,-3.821389900423526
3822580838425420,-38.42520800014904,-3.822746900049367
3821621138423929,-38.42514800008007,-3.822681600275587
3821621138423929,-38.42479700008147,-3.8222985997005594
3821621138423929,-38.424343999875646,-3.8219073001816923
3821621138423929,-38.42392899962357,-3.821621099933793
3822681638425148,-38.42514800008007,-3.822681600275587
3822746938425208,-38.42520800014904,-3.822746900049367
3823176538425453,-38.42579500023902,-3.8241918003112687
3823176538425453,-38.42565900026261,-3.8236524004378794
3823176538425453,-38.42545299975609,-3.82317649989551
3825011338423201,-38.42359400036281,-3.824555600360611
3825011338423201,-38.42320100022596,-3.825011300331198
3823352238424592,-38.42459199962104,-3.823352200443651
3824043438424056,-38.424278000429354,-3.823781499916265
3823259738424646,-38.42548799957149,-3.8244726001303206
3823259738424646,-38.4249499999425,-3.8236840997413424
3826660938425384,-38.42499900040349,-3.828144600392932
3826660938425384,-38.425207000102944,-3.8273967997224645
3826660938425384,-38.42538400017145,-3.826660899780677
3824472638425488,-38.42547800000966,-3.82624710012351
3824472638425488,-38.42564100033184,-3.8253887997532843
3824472638425488,-38.42548799957149,-3.8244726001303206
3829314438425523,-38.425523000286205,-3.8293143998396317
3829795738424604,-38.42460400017444,-3.8297956999115854
3829277638424733,-38.42473299982805,-3.8292775995815305
3830044238425389,-38.42486000028873,-3.829887300358564
3830044238425389,-38.42538900040199,-3.830044199680003
3821606338423007,-38.423007000272776,-3.821606299790858
3822251838422718,-38.42271800043534,-3.8222517998806325
3807367438471287,-38.471286999995016,-3.8073674003851465
3815090638436873,-38.4368730002887,-3.8150906000511213
3814188738436604,-38.43660399957486,-3.814188699648696
3814484938435096,-38.43648999971367,-3.8141955003220573
3823479038454461,-38.45480799998916,-3.8235812002121747
3823479038454461,-38.454461000175,-3.823479000355519
3821614938423003,-38.42300300008833,-3.821614900007603
3813403938449570,-38.4496430001243,-3.813760000023933
3813403938449570,-38.44957000035521,-3.8134038999699555
3826506138454644,-38.455559000447465,-3.8258710998713354
3826506138454644,-38.45495899975799,-3.82627930034937
3825681938455833,-38.45592500023855,-3.8256418995540002
3826527338454661,-38.45464399962083,-3.826506100376207
3813657838425795,-38.42561500003217,-3.8136680002779713
3813665338425608,-38.4256000002398,-3.813564199628047
3813668038425615,-38.42560799970937,-3.813665299613831
3813801238425639,-38.425624000447215,-3.813799900245158
3813937238425629,-38.42561700012442,-3.8143105002293396
3813799538425619,-38.42560799970937,-3.813665299613831
3813799538425619,-38.42561900021667,-3.813799500046855
3813799538425619,-38.425628999778496,-3.8139350000001855
3813799538425619,-38.42561900021667,-3.813799500046855
3813799938425624,-38.425624000447215,-3.813799900245158
3824901838434444,-38.43444399979069,-3.8249017997782175
3791323838473578,-38.47357800042431,-3.791323799953375
3793807038472042,-38.47204199973845,-3.793806999893093
3811232138425951,-38.42595400037675,-3.8112316999828977
3811585138449165F,-38.4492439997108,-3.8119445997634216
3811585138449165F,-38.44916499966496,-3.8115851002721115
3811944638449244,-38.44931700037921,-3.8123105995544506
3805868038451944,-38.45183400043874,-3.805888700003436
3809897238434725,-38.4347270002508,-3.809890800020355
3833304538423931,-38.424057000130404,-3.8331912000138004
3814453238423860,-38.42307899999582,-3.8169275004037786
3819494138422299,-38.422272999699146,-3.8194811001725952
3819494138422299,-38.422298999998816,-3.81949409987277
3819616038451250,-38.45125199967998,-3.8196208997846384
3809280838468502,-38.46863500000518,-3.807854199811402
3828106538463831,-38.46382400027733,-3.8281043997981783
3834179238460665,-38.460671999712986,-3.8341773003421054
3826134338464502,-38.46450400015942,-3.8261407004329158
3823718838455201,-38.45519699994156,-3.8237131001793614
3817712938450452,-38.45044500023653,-3.817715099672057
3808640138448826,-38.4488189998969,-3.808638899665425
3826205338464668,-38.46494499981185,-3.8263061001463825
3826140738464504,-38.46466799962843,-3.8262052996348075
3826091338464247,-38.46450400015942,-3.8261407004329158
3825812538463411,-38.46408699981515,-3.8260348996907965
3825812538463411,-38.46372500020857,-3.82591979995874
3825659738463063,-38.4634110001175,-3.8258125000467658
3825082438461341,-38.46180399975475,-3.8252166002658328
3825082438461341,-38.46162300040112,-3.82516420036751
3824936838460825,-38.4613409999871,-3.8250823998328656
3824936838460825,-38.460824999574015,-3.8249367995935586
3824554138459154,-38.46044099985221,-3.8248358003318685
3824554138459154,-38.459797999877765,-3.824663599945154
3824554138459154,-38.459153999857165,-3.8245541002914365
3824496438458734,-38.458734000273864,-3.824496399788984
3824496438458734,-38.45772300041608,-3.824386699586455
3824496438458734,-38.45833799999866,-3.824459999729129
3823713138455197,-38.45743199958707,-3.824349300379879
3823713138455197,-38.4567400000509,-3.8242036003158546
3823713138455197,-38.455962000146144,-3.8239457997588033
3823713138455197,-38.45519699994156,-3.8237131001793614
3823230938453658,-38.4542490002911,-3.823420299806969
3823230938453658,-38.45365800001662,-3.8232308998860844
3820456838451736,-38.45158699984012,-3.8201626999485825
3818404738450623,-38.450723999612876,-3.8185795999685297
3818404738450623,-38.45062300035113,-3.8184046998169947
3818302138450570,-38.45056999970569,-3.818302099762036
3818011338450511,-38.45051099968282,-3.8180113003811584
3817715138450445,-38.45044500023653,-3.817715099672057
3816403538450185,-38.450255999614626,-3.81674459988335
3816053038450122,-38.45018499993773,-3.8164034996217424
3815222438449945,-38.45012199973047,-3.8160529996461605
3815222438449945,-38.450020999569404,-3.8155736996664587
3814128638449718,-38.449944999661966,-3.8152224001935906
3814128638449718,-38.44981499996226,-3.8145892001314223
3813194238449520,-38.44957000035521,-3.8134038999699555
3811172038449096,-38.44901800008057,-3.8103304003276435
3807910538448917,-38.4488189998969,-3.808638899665425
3807910538448917,-38.44891699991956,-3.807910500069454
3826310238464609,-38.464608999605616,-3.8263102001555467
3826293438464619,-38.46461900006676,-3.8262933999204165
3828750438463582,-38.46367399965533,-3.8285128997504785
3829603938463215,-38.46358199990931,-3.828750399910973
3829603938463215,-38.46338799995618,-3.829241900093564
3831308938462298,-38.462538000328436,-3.8308797004377766
3831308938462298,-38.46229800005261,-3.8313089000856166
3831628438462116,-38.462115999753564,-3.8316284004303043
3831628438462116,-38.462115999753564,-3.8316284004303043
3834177338460672,-38.461193000356616,-3.833256700336392
3834177338460672,-38.4609210004038,-3.8337602999977776
3834177338460672,-38.460671999712986,-3.8341773003421054
3834177338460672,-38.460671999712986,-3.8341773003421054
3834512838460503,-38.460503000013375,-3.8345127996259407
3828152838463890,-38.463889999723676,-3.828152800411374
3828481238464884,-38.464080000391675,-3.828194299627171
3828481238464884,-38.464497999882724,-3.828315799834229
3828481238464884,-38.46488399969678,-3.8284812004470155
3829686838463292,-38.46329200002572,-3.829686800105719
3829627938464080,-38.46358199990931,-3.8296408996077957
3829627938464080,-38.464080000391675,-3.8296278999076208
3829531238464979,-38.46431400039074,-3.8296417000044016
3829531238464979,-38.46471099981272,-3.8295616999124604
3827607738465951,-38.46599200043045,-3.8278067997439393
3829461338463236,-38.463215000072125,-3.829603899700146
3829020938462593,-38.46323600014125,-3.829461299599245
3829020938462593,-38.46283100035032,-3.829161300153828
3828935638462454FL,-38.462593000166805,-3.8290208997946706
3833014138461317,-38.46130900031005,-3.8330045996824538
3832297738460809,-38.46130900031005,-3.8330045996824538
3832297738460809,-38.46080899973549,-3.8322977001786853
3831746238460326,-38.46064500026648,-3.83210070008721
3831746238460326,-38.46032599994487,-3.8317461999271245
3831638938460279,-38.46027899957613,-3.8316389000151503
3831258638460498,-38.46039799966792,-3.831442399946752
3830967738460652FL,-38.46049799978283,-3.8312586001042632
3832603138460570,-38.46080899973549,-3.8322977001786853
3834544638459229,-38.46066500028951,-3.834179199710263
3834544638459229,-38.459942000223066,-3.8343929002121513
3834544638459229,-38.459228999718505,-3.8345445996534977
3834694738457399,-38.45891100034237,-3.8346199997131407
3834694738457399,-38.45818099995313,-3.8346935004046827
3834694738457399,-38.457398999863926,-3.834694700100272
3834770838457301,-38.45730099984121,-3.8347707998324836
3836284638456559,-38.45714299974958,-3.8350849995730414
3836284638456559,-38.45682899965857,-3.835698300336219
3836284638456559,-38.45655899979795,-3.836284599854366
3836594638456390FL,-38.456390000098395,-3.8365945997609288
3826014338464462,-38.46446200002123,-3.826014299820031
3825205438464773,-38.46458000006692,-3.825723700088645
3825205438464773,-38.464772999973945,-3.8252054001090983
3824906838464891,-38.46489100001958,-3.824906800008762
3824651238464964,-38.46496399978872,-3.8246512000927737
3824929638465554,-38.464907999904256,-3.8251484001784775
3824929638465554,-38.46555400001705,-3.824929599621271
3825577438463239,-38.4632390002796,-3.825577400176826
3825007038463612,-38.46345500034795,-3.8253163000072163
3824743638463752FL,-38.46361200039348,-3.8250069997731657
3825098638461343,-38.4613409999871,-3.8250823998328656
3826201238460437,-38.4611219997804,-3.8253017004130925
3826201238460437,-38.46066600033561,-3.8259199996082316
3824422038459243,-38.459153999857165,-3.8245541002914365
3821865538458442,-38.459243000364154,-3.8244219997754385
3821865538458442,-38.459075999857475,-3.8238606996115436
3821865538458442,-38.45889000027324,-3.8232617996922613
3821865538458442,-38.45866299969765,-3.822564000428258
3821865538458442,-38.45853500009014,-3.8221279002823394
3821662638458379,-38.45844200029802,-3.82186549969299
3821518138458338,-38.45837900009076,-3.82166260004891
3819901438457710,-38.45833799999866,-3.8215180996805316
3819901438457710,-38.45816300002241,-3.8209210002039526
3819901438457710,-38.45786499976987,-3.8202222998192497
3819595238457545,-38.457709999816586,-3.8199014001294813
3820796738460059,-38.45837900009076,-3.82166260004891
3820796738460059,-38.459035999811476,-3.8213189996720303
3820796738460059,-38.459689000247124,-3.820979400378974
3824349338457432,-38.45764599956317,-3.8248688000550146
3823790638455247,-38.45520100012601,-3.8237188000825313
3825641938455925,-38.45524700044865,-3.8237906001560305
3825641938455925,-38.45530100024092,-3.8242284000206155
3825641938455925,-38.45550000042465,-3.824654100406349
3825641938455925,-38.455766000100766,-3.8252465998506295
3825641938455925,-38.45592500023855,-3.8256418995540002
3825894638455952,-38.455951999685,-3.825894600055676
3825894638455952,-38.45600300023824,-3.826271600354005
3828292938456381,-38.45609600003036,-3.826807199692439
3828292938456381,-38.45619900028362,-3.827336699828777
3828292938456381,-38.45633600030612,-3.828008399867713
3829924638456724,-38.45638099968335,-3.8282929003970025
3829924638456724,-38.45649799968288,-3.8289333004314017
3829924638456724,-38.45665899991286,-3.8295980999723156
3830020938456455,-38.456724000212375,-3.8299245997404228
3831096338454086,-38.45645500039791,-3.830020900044474
3831096338454086,-38.45592100005405,-3.830249999637715
3831096338454086,-38.45537400001007,-3.830511699655176
3831096338454086,-38.45474299968964,-3.830801700438087
3831096338454086,-38.45416800015306,-3.8310683997867727
3826529638456227,-38.45605099975381,-3.8265596001454014
3823367938453327,-38.453648999601626,-3.823234400047454
3824286138451545,-38.453327000040986,-3.8233678999085896
3824286138451545,-38.45267899983594,-3.8237183998842283
3824286138451545,-38.45211399986118,-3.823999900275112
3824286138451545,-38.45154499970192,-3.824286099623748
3819937038451371,-38.45137099977177,-3.8199369997926738
3820054638451007,-38.45105000025728,-3.820046699995146
3818363038450521,-38.45062300035113,-3.8184046998169947
3818700238449390,-38.45052100014402,-3.8183630000523863
3818700238449390,-38.449954000077014,-3.8185236999087806
3818700238449390,-38.449390000148355,-3.8187001999542076
3818594638449494,-38.449494000447714,-3.8185945997608997
3817655038450617,-38.45061700007443,-3.8176549997783695
3817191338452124,-38.45101100025744,-3.8175573001292378
3817191338452124,-38.451708000024155,-3.817324999848836
3817191338452124,-38.45212400032233,-3.8171913003382087
3817176338452147,-38.45214699958433,-3.817176299646462
3816111338451922,-38.45206899958464,-3.816803400256674
3816111338451922,-38.45192200000025,-3.8161112999964644
3815916138452803,-38.45216100022992,-3.816050000407131
3815916138452803,-38.45280300015827,-3.8159161003476925
3815832338453118FL,-38.45311800029543,-3.815832299720796
3808704638449151,-38.449150999918686,-3.808704599637508
3809103638450732,-38.449461999871346,-3.8087839000568806
3809103638450732,-38.450020999569404,-3.8089118996643947
3809103638450732,-38.45052999965969,-3.809053100420215
3807854238468635,-38.46863700009743,-3.807844899922145
